Id,SalePrice
1568,166365.5916301572
1569,166365.5916301572
1570,166365.5916301572
1571,166365.5916301572
1572,166365.5916301572
1573,166365.5916301572
1574,166365.5916301572
1575,166365.5916301572
1576,166365.5916301572
1577,166365.5916301572
1578,166365.5916301572
1579,166365.5916301572
1580,166365.5916301572
1581,166365.5916301572
1582,166365.5916301572
1583,166365.5916301572
1584,166365.5916301572
1585,166365.5916301572
1586,166365.5916301572
1587,166365.5916301572
1588,166365.5916301572
1589,166365.5916301572
1590,166365.5916301572
1591,166365.5916301572
1592,166365.5916301572
1593,166365.5916301572
1594,166365.5916301572
1595,166365.5916301572
1596,166365.5916301572
1597,166365.5916301572
1598,166365.5916301572
1599,166365.5916301572
1600,166365.5916301572
1601,166365.5916301572
1602,166365.5916301572
1603,166365.5916301572
1604,166365.5916301572
1605,166365.5916301572
1606,166365.5916301572
1607,166365.5916301572
1608,166365.5916301572
1609,166365.5916301572
1610,166365.5916301572
1611,166365.5916301572
1612,166365.5916301572
1613,166365.5916301572
1614,166365.5916301572
1615,166365.5916301572
1616,166365.5916301572
1617,166365.5916301572
1618,166365.5916301572
1619,166365.5916301572
1620,166365.5916301572
1621,166365.5916301572
1622,166365.5916301572
1623,166365.5916301572
1624,166365.5916301572
1625,166365.5916301572
1626,166365.5916301572
1627,166365.5916301572
1628,166365.5916301572
1629,166365.5916301572
1630,166365.5916301572
1631,166365.5916301572
1632,166365.5916301572
1633,166365.5916301572
1634,166365.5916301572
1635,166365.5916301572
1636,166365.5916301572
1637,166365.5916301572
1638,166365.5916301572
1639,166365.5916301572
1640,166365.5916301572
1641,166365.5916301572
1642,166365.5916301572
1643,166365.5916301572
1644,166365.5916301572
1645,166365.5916301572
1646,166365.5916301572
1647,166365.5916301572
1648,166365.5916301572
1649,166365.5916301572
1650,166365.5916301572
1651,166365.5916301572
1652,166365.5916301572
1653,166365.5916301572
1654,166365.5916301572
1655,166365.5916301572
1656,166365.5916301572
1657,166365.5916301572
1658,166365.5916301572
1659,166365.5916301572
1660,166365.5916301572
1661,166365.5916301572
1662,166365.5916301572
1663,166365.5916301572
1664,166365.5916301572
1665,166365.5916301572
1666,166365.5916301572
1667,166365.5916301572
1668,166365.5916301572
1669,166365.5916301572
1670,166365.5916301572
1671,166365.5916301572
1672,166365.5916301572
1673,166365.5916301572
1674,166365.5916301572
1675,166365.5916301572
1676,166365.5916301572
1677,166365.5916301572
1678,166365.5916301572
1679,166365.5916301572
1680,166365.5916301572
1681,166365.5916301572
1682,166365.5916301572
1683,166365.5916301572
1684,166365.5916301572
1685,166365.5916301572
1686,166365.5916301572
1687,166365.5916301572
1688,166365.5916301572
1689,166365.5916301572
1690,166365.5916301572
1691,166365.5916301572
1692,166365.5916301572
1693,166365.5916301572
1694,166365.5916301572
1695,166365.5916301572
1696,166365.5916301572
1697,166365.5916301572
1698,166365.5916301572
1699,166365.5916301572
1700,166365.5916301572
1701,166365.5916301572
1702,166365.5916301572
1703,166365.5916301572
1704,166365.5916301572
1705,166365.5916301572
1706,166365.5916301572
1707,166365.5916301572
1708,166365.5916301572
1709,166365.5916301572
1710,166365.5916301572
1711,166365.5916301572
1712,166365.5916301572
1713,166365.5916301572
1714,166365.5916301572
1715,166365.5916301572
1716,166365.5916301572
1717,166365.5916301572
1718,166365.5916301572
1719,166365.5916301572
1720,166365.5916301572
1721,166365.5916301572
1722,166365.5916301572
1723,166365.5916301572
1724,166365.5916301572
1725,166365.5916301572
1726,166365.5916301572
1727,166365.5916301572
1728,166365.5916301572
1729,166365.5916301572
1730,166365.5916301572
1731,166365.5916301572
1732,166365.5916301572
1733,166365.5916301572
1734,166365.5916301572
1735,166365.5916301572
1736,166365.5916301572
1737,166365.5916301572
1738,166365.5916301572
1739,166365.5916301572
1740,166365.5916301572
1741,166365.5916301572
1742,166365.5916301572
1743,166365.5916301572
1744,166365.5916301572
1745,166365.5916301572
1746,166365.5916301572
1747,166365.5916301572
1748,166365.5916301572
1749,166365.5916301572
1750,166365.5916301572
1751,166365.5916301572
1752,166365.5916301572
1753,166365.5916301572
1754,166365.5916301572
1755,166365.5916301572
1756,166365.5916301572
1757,166365.5916301572
1758,166365.5916301572
1759,166365.5916301572
1760,166365.5916301572
1761,166365.5916301572
1762,166365.5916301572
1763,166365.5916301572
1764,166365.5916301572
1765,166365.5916301572
1766,166365.5916301572
1767,166365.5916301572
1768,166365.5916301572
1769,166365.5916301572
1770,166365.5916301572
1771,166365.5916301572
1772,166365.5916301572
1773,166365.5916301572
1774,166365.5916301572
1775,166365.5916301572
1776,166365.5916301572
1777,166365.5916301572
1778,166365.5916301572
1779,166365.5916301572
1780,166365.5916301572
1781,166365.5916301572
1782,166365.5916301572
1783,166365.5916301572
1784,166365.5916301572
1785,166365.5916301572
1786,166365.5916301572
1787,166365.5916301572
1788,166365.5916301572
1789,166365.5916301572
1790,166365.5916301572
1791,166365.5916301572
1792,166365.5916301572
1793,166365.5916301572
1794,166365.5916301572
1795,166365.5916301572
1796,166365.5916301572
1797,166365.5916301572
1798,166365.5916301572
1799,166365.5916301572
1800,166365.5916301572
1801,166365.5916301572
1802,166365.5916301572
1803,166365.5916301572
1804,166365.5916301572
1805,166365.5916301572
1806,166365.5916301572
1807,166365.5916301572
1808,166365.5916301572
1809,166365.5916301572
1810,166365.5916301572
1811,166365.5916301572
1812,166365.5916301572
1813,166365.5916301572
1814,166365.5916301572
1815,166365.5916301572
1816,166365.5916301572
1817,166365.5916301572
1818,166365.5916301572
1819,166365.5916301572
1820,166365.5916301572
1821,166365.5916301572
1822,166365.5916301572
1823,166365.5916301572
1824,166365.5916301572
1825,166365.5916301572
1826,166365.5916301572
1827,166365.5916301572
1828,166365.5916301572
1829,166365.5916301572
1830,166365.5916301572
1831,166365.5916301572
1832,166365.5916301572
1833,166365.5916301572
1834,166365.5916301572
1835,166365.5916301572
1836,166365.5916301572
1837,166365.5916301572
1838,166365.5916301572
1839,166365.5916301572
1840,166365.5916301572
1841,166365.5916301572
1842,166365.5916301572
1843,166365.5916301572
1844,166365.5916301572
1845,166365.5916301572
1846,166365.5916301572
1847,166365.5916301572
1848,166365.5916301572
1849,166365.5916301572
1850,166365.5916301572
1851,166365.5916301572
1852,166365.5916301572
1853,166365.5916301572
1854,166365.5916301572
1855,166365.5916301572
1856,166365.5916301572
1857,166365.5916301572
1858,166365.5916301572
1859,166365.5916301572
1860,166365.5916301572
1861,166365.5916301572
1862,166365.5916301572
1863,166365.5916301572
1864,166365.5916301572
1865,166365.5916301572
1866,166365.5916301572
1867,166365.5916301572
1868,166365.5916301572
1869,166365.5916301572
1870,166365.5916301572
1871,166365.5916301572
1872,166365.5916301572
1873,166365.5916301572
1874,166365.5916301572
1875,166365.5916301572
1876,166365.5916301572
1877,166365.5916301572
1878,166365.5916301572
1879,166365.5916301572
1880,166365.5916301572
1881,166365.5916301572
1882,166365.5916301572
1883,166365.5916301572
1884,166365.5916301572
1885,166365.5916301572
1886,166365.5916301572
1887,166365.5916301572
1888,166365.5916301572
1889,166365.5916301572
1890,166365.5916301572
1891,166365.5916301572
1892,166365.5916301572
1893,166365.5916301572
1894,166365.5916301572
1895,166365.5916301572
1896,166365.5916301572
1897,166365.5916301572
1898,166365.5916301572
1899,166365.5916301572
1900,166365.5916301572
1901,166365.5916301572
1902,166365.5916301572
1903,166365.5916301572
1904,166365.5916301572
1905,166365.5916301572
1906,166365.5916301572
1907,166365.5916301572
1908,166365.5916301572
1909,166365.5916301572
1910,166365.5916301572
1911,166365.5916301572
1912,166365.5916301572
1913,166365.5916301572
1914,166365.5916301572
1915,166365.5916301572
1916,166365.5916301572
1917,166365.5916301572
1918,166365.5916301572
1919,166365.5916301572
1920,166365.5916301572
1921,166365.5916301572
1922,166365.5916301572
1923,166365.5916301572
1924,166365.5916301572
1925,166365.5916301572
1926,166365.5916301572
1927,166365.5916301572
1928,166365.5916301572
1929,166365.5916301572
1930,166365.5916301572
1931,166365.5916301572
1932,166365.5916301572
1933,166365.5916301572
1934,166365.5916301572
1935,166365.5916301572
1936,166365.5916301572
1937,166365.5916301572
1938,166365.5916301572
1939,166365.5916301572
1940,166365.5916301572
1941,166365.5916301572
1942,166365.5916301572
1943,166365.5916301572
1944,166365.5916301572
1945,166365.5916301572
1946,166365.5916301572
1947,166365.5916301572
1948,166365.5916301572
1949,166365.5916301572
1950,166365.5916301572
1951,166365.5916301572
1952,166365.5916301572
1953,166365.5916301572
1954,166365.5916301572
1955,166365.5916301572
1956,166365.5916301572
1957,166365.5916301572
1958,166365.5916301572
1959,166365.5916301572
1960,166365.5916301572
1961,166365.5916301572
1962,166365.5916301572
1963,166365.5916301572
1964,166365.5916301572
1965,166365.5916301572
1966,166365.5916301572
1967,166365.5916301572
1968,166365.5916301572
1969,166365.5916301572
1970,166365.5916301572
1971,166365.5916301572
1972,166365.5916301572
1973,166365.5916301572
1974,166365.5916301572
1975,166365.5916301572
1976,166365.5916301572
1977,166365.5916301572
1978,166365.5916301572
1979,166365.5916301572
1980,166365.5916301572
1981,166365.5916301572
1982,166365.5916301572
1983,166365.5916301572
1984,166365.5916301572
1985,166365.5916301572
1986,166365.5916301572
1987,166365.5916301572
1988,166365.5916301572
1989,166365.5916301572
1990,166365.5916301572
1991,166365.5916301572
1992,166365.5916301572
1993,166365.5916301572
1994,166365.5916301572
1995,166365.5916301572
1996,166365.5916301572
1997,166365.5916301572
1998,166365.5916301572
1999,166365.5916301572
2000,166365.5916301572
2001,166365.5916301572
2002,166365.5916301572
2003,166365.5916301572
2004,166365.5916301572
2005,166365.5916301572
2006,166365.5916301572
2007,166365.5916301572
2008,166365.5916301572
2009,166365.5916301572
2010,166365.5916301572
2011,166365.5916301572
2012,166365.5916301572
2013,166365.5916301572
2014,166365.5916301572
2015,166365.5916301572
2016,166365.5916301572
2017,166365.5916301572
2018,166365.5916301572
2019,166365.5916301572
2020,166365.5916301572
2021,166365.5916301572
2022,166365.5916301572
2023,166365.5916301572
2024,166365.5916301572
2025,166365.5916301572
2026,166365.5916301572
2027,166365.5916301572
2028,166365.5916301572
2029,166365.5916301572
2030,166365.5916301572
2031,166365.5916301572
2032,166365.5916301572
2033,166365.5916301572
2034,166365.5916301572
2035,166365.5916301572
2036,166365.5916301572
2037,166365.5916301572
2038,166365.5916301572
2039,166365.5916301572
2040,166365.5916301572
2041,166365.5916301572
2042,166365.5916301572
2043,166365.5916301572
2044,166365.5916301572
2045,166365.5916301572
2046,166365.5916301572
2047,166365.5916301572
2048,166365.5916301572
2049,166365.5916301572
2050,166365.5916301572
2051,166365.5916301572
2052,166365.5916301572
2053,166365.5916301572
2054,166365.5916301572
2055,166365.5916301572
2056,166365.5916301572
2057,166365.5916301572
2058,166365.5916301572
2059,166365.5916301572
2060,166365.5916301572
2061,166365.5916301572
2062,166365.5916301572
2063,166365.5916301572
2064,166365.5916301572
2065,166365.5916301572
2066,166365.5916301572
2067,166365.5916301572
2068,166365.5916301572
2069,166365.5916301572
2070,166365.5916301572
2071,166365.5916301572
2072,166365.5916301572
2073,166365.5916301572
2074,166365.5916301572
2075,166365.5916301572
2076,166365.5916301572
2077,166365.5916301572
2078,166365.5916301572
2079,166365.5916301572
2080,166365.5916301572
2081,166365.5916301572
2082,166365.5916301572
2083,166365.5916301572
2084,166365.5916301572
2085,166365.5916301572
2086,166365.5916301572
2087,166365.5916301572
2088,166365.5916301572
2089,166365.5916301572
2090,166365.5916301572
2091,166365.5916301572
2092,166365.5916301572
2093,166365.5916301572
2094,166365.5916301572
2095,166365.5916301572
2096,166365.5916301572
2097,166365.5916301572
2098,166365.5916301572
2099,166365.5916301572
2100,166365.5916301572
2101,166365.5916301572
2102,166365.5916301572
2103,166365.5916301572
2104,166365.5916301572
2105,166365.5916301572
2106,166365.5916301572
2107,166365.5916301572
2108,166365.5916301572
2109,166365.5916301572
2110,166365.5916301572
2111,166365.5916301572
2112,166365.5916301572
2113,166365.5916301572
2114,166365.5916301572
2115,166365.5916301572
2116,166365.5916301572
2117,166365.5916301572
2118,166365.5916301572
2119,166365.5916301572
2120,166365.5916301572
2121,166365.5916301572
2122,166365.5916301572
2123,166365.5916301572
2124,166365.5916301572
2125,166365.5916301572
2126,166365.5916301572
2127,166365.5916301572
2128,166365.5916301572
2129,166365.5916301572
2130,166365.5916301572
2131,166365.5916301572
2132,166365.5916301572
2133,166365.5916301572
2134,166365.5916301572
2135,166365.5916301572
2136,166365.5916301572
2137,166365.5916301572
2138,166365.5916301572
2139,166365.5916301572
2140,166365.5916301572
2141,166365.5916301572
2142,166365.5916301572
2143,166365.5916301572
2144,166365.5916301572
2145,166365.5916301572
2146,166365.5916301572
2147,166365.5916301572
2148,166365.5916301572
2149,166365.5916301572
2150,166365.5916301572
2151,166365.5916301572
2152,166365.5916301572
2153,166365.5916301572
2154,166365.5916301572
2155,166365.5916301572
2156,166365.5916301572
2157,166365.5916301572
2158,166365.5916301572
2159,166365.5916301572
2160,166365.5916301572
2161,166365.5916301572
2162,166365.5916301572
2163,166365.5916301572
2164,166365.5916301572
2165,166365.5916301572
2166,166365.5916301572
2167,166365.5916301572
2168,166365.5916301572
2169,166365.5916301572
2170,166365.5916301572
2171,166365.5916301572
2172,166365.5916301572
2173,166365.5916301572
2174,166365.5916301572
2175,166365.5916301572
2176,166365.5916301572
2177,166365.5916301572
2178,166365.5916301572
2179,166365.5916301572
2180,166365.5916301572
2181,166365.5916301572
2182,166365.5916301572
2183,166365.5916301572
2184,166365.5916301572
2185,166365.5916301572
2186,166365.5916301572
2187,166365.5916301572
2188,166365.5916301572
2189,166365.5916301572
2190,166365.5916301572
2191,166365.5916301572
2192,166365.5916301572
2193,166365.5916301572
2194,166365.5916301572
2195,166365.5916301572
2196,166365.5916301572
2197,166365.5916301572
2198,166365.5916301572
2199,166365.5916301572
2200,166365.5916301572
2201,166365.5916301572
2202,166365.5916301572
2203,166365.5916301572
2204,166365.5916301572
2205,166365.5916301572
2206,166365.5916301572
2207,166365.5916301572
2208,166365.5916301572
2209,166365.5916301572
2210,166365.5916301572
2211,166365.5916301572
2212,166365.5916301572
2213,166365.5916301572
2214,166365.5916301572
2215,166365.5916301572
2216,166365.5916301572
2217,166365.5916301572
2218,166365.5916301572
2219,166365.5916301572
2220,166365.5916301572
2221,166365.5916301572
2222,166365.5916301572
2223,166365.5916301572
2224,166365.5916301572
2225,166365.5916301572
2226,166365.5916301572
2227,166365.5916301572
2228,166365.5916301572
2229,166365.5916301572
2230,166365.5916301572
2231,166365.5916301572
2232,166365.5916301572
2233,166365.5916301572
2234,166365.5916301572
2235,166365.5916301572
2236,166365.5916301572
2237,166365.5916301572
2238,166365.5916301572
2239,166365.5916301572
2240,166365.5916301572
2241,166365.5916301572
2242,166365.5916301572
2243,166365.5916301572
2244,166365.5916301572
2245,166365.5916301572
2246,166365.5916301572
2247,166365.5916301572
2248,166365.5916301572
2249,166365.5916301572
2250,166365.5916301572
2251,166365.5916301572
2252,166365.5916301572
2253,166365.5916301572
2254,166365.5916301572
2255,166365.5916301572
2256,166365.5916301572
2257,166365.5916301572
2258,166365.5916301572
2259,166365.5916301572
2260,166365.5916301572
2261,166365.5916301572
2262,166365.5916301572
2263,166365.5916301572
2264,166365.5916301572
2265,166365.5916301572
2266,166365.5916301572
2267,166365.5916301572
2268,166365.5916301572
2269,166365.5916301572
2270,166365.5916301572
2271,166365.5916301572
2272,166365.5916301572
2273,166365.5916301572
2274,166365.5916301572
2275,166365.5916301572
2276,166365.5916301572
2277,166365.5916301572
2278,166365.5916301572
2279,166365.5916301572
2280,166365.5916301572
2281,166365.5916301572
2282,166365.5916301572
2283,166365.5916301572
2284,166365.5916301572
2285,166365.5916301572
2286,166365.5916301572
2287,166365.5916301572
2288,166365.5916301572
2289,166365.5916301572
2290,166365.5916301572
2291,166365.5916301572
2292,166365.5916301572
2293,166365.5916301572
2294,166365.5916301572
2295,166365.5916301572
2296,166365.5916301572
2297,166365.5916301572
2298,166365.5916301572
2299,166365.5916301572
2300,166365.5916301572
2301,166365.5916301572
2302,166365.5916301572
2303,166365.5916301572
2304,166365.5916301572
2305,166365.5916301572
2306,166365.5916301572
2307,166365.5916301572
2308,166365.5916301572
2309,166365.5916301572
2310,166365.5916301572
2311,166365.5916301572
2312,166365.5916301572
2313,166365.5916301572
2314,166365.5916301572
2315,166365.5916301572
2316,166365.5916301572
2317,166365.5916301572
2318,166365.5916301572
2319,166365.5916301572
2320,166365.5916301572
2321,166365.5916301572
2322,166365.5916301572
2323,166365.5916301572
2324,166365.5916301572
2325,166365.5916301572
2326,166365.5916301572
2327,166365.5916301572
2328,166365.5916301572
2329,166365.5916301572
2330,166365.5916301572
2331,166365.5916301572
2332,166365.5916301572
2333,166365.5916301572
2334,166365.5916301572
2335,166365.5916301572
2336,166365.5916301572
2337,166365.5916301572
2338,166365.5916301572
2339,166365.5916301572
2340,166365.5916301572
2341,166365.5916301572
2342,166365.5916301572
2343,166365.5916301572
2344,166365.5916301572
2345,166365.5916301572
2346,166365.5916301572
2347,166365.5916301572
2348,166365.5916301572
2349,166365.5916301572
2350,166365.5916301572
2351,166365.5916301572
2352,166365.5916301572
2353,166365.5916301572
2354,166365.5916301572
2355,166365.5916301572
2356,166365.5916301572
2357,166365.5916301572
2358,166365.5916301572
2359,166365.5916301572
2360,166365.5916301572
2361,166365.5916301572
2362,166365.5916301572
2363,166365.5916301572
2364,166365.5916301572
2365,166365.5916301572
2366,166365.5916301572
2367,166365.5916301572
2368,166365.5916301572
2369,166365.5916301572
2370,166365.5916301572
2371,166365.5916301572
2372,166365.5916301572
2373,166365.5916301572
2374,166365.5916301572
2375,166365.5916301572
2376,166365.5916301572
2377,166365.5916301572
2378,166365.5916301572
2379,166365.5916301572
2380,166365.5916301572
2381,166365.5916301572
2382,166365.5916301572
2383,166365.5916301572
2384,166365.5916301572
2385,166365.5916301572
2386,166365.5916301572
2387,166365.5916301572
2388,166365.5916301572
2389,166365.5916301572
2390,166365.5916301572
2391,166365.5916301572
2392,166365.5916301572
2393,166365.5916301572
2394,166365.5916301572
2395,166365.5916301572
2396,166365.5916301572
2397,166365.5916301572
2398,166365.5916301572
2399,166365.5916301572
2400,166365.5916301572
2401,166365.5916301572
2402,166365.5916301572
2403,166365.5916301572
2404,166365.5916301572
2405,166365.5916301572
2406,166365.5916301572
2407,166365.5916301572
2408,166365.5916301572
2409,166365.5916301572
2410,166365.5916301572
2411,166365.5916301572
2412,166365.5916301572
2413,166365.5916301572
2414,166365.5916301572
2415,166365.5916301572
2416,166365.5916301572
2417,166365.5916301572
2418,166365.5916301572
2419,166365.5916301572
2420,166365.5916301572
2421,166365.5916301572
2422,166365.5916301572
2423,166365.5916301572
2424,166365.5916301572
2425,166365.5916301572
2426,166365.5916301572
2427,166365.5916301572
2428,166365.5916301572
2429,166365.5916301572
2430,166365.5916301572
2431,166365.5916301572
2432,166365.5916301572
2433,166365.5916301572
2434,166365.5916301572
2435,166365.5916301572
2436,166365.5916301572
2437,166365.5916301572
2438,166365.5916301572
2439,166365.5916301572
2440,166365.5916301572
2441,166365.5916301572
2442,166365.5916301572
2443,166365.5916301572
2444,166365.5916301572
2445,166365.5916301572
2446,166365.5916301572
2447,166365.5916301572
2448,166365.5916301572
2449,166365.5916301572
2450,166365.5916301572
2451,166365.5916301572
2452,166365.5916301572
2453,166365.5916301572
2454,166365.5916301572
2455,166365.5916301572
2456,166365.5916301572
2457,166365.5916301572
2458,166365.5916301572
2459,166365.5916301572
2460,166365.5916301572
2461,166365.5916301572
2462,166365.5916301572
2463,166365.5916301572
2464,166365.5916301572
2465,166365.5916301572
2466,166365.5916301572
2467,166365.5916301572
2468,166365.5916301572
2469,166365.5916301572
2470,166365.5916301572
2471,166365.5916301572
2472,166365.5916301572
2473,166365.5916301572
2474,166365.5916301572
2475,166365.5916301572
2476,166365.5916301572
2477,166365.5916301572
2478,166365.5916301572
2479,166365.5916301572
2480,166365.5916301572
2481,166365.5916301572
2482,166365.5916301572
2483,166365.5916301572
2484,166365.5916301572
2485,166365.5916301572
2486,166365.5916301572
2487,166365.5916301572
2488,166365.5916301572
2489,166365.5916301572
2490,166365.5916301572
2491,166365.5916301572
2492,166365.5916301572
2493,166365.5916301572
2494,166365.5916301572
2495,166365.5916301572
2496,166365.5916301572
2497,166365.5916301572
2498,166365.5916301572
2499,166365.5916301572
2500,166365.5916301572
2501,166365.5916301572
2502,166365.5916301572
2503,166365.5916301572
2504,166365.5916301572
2505,166365.5916301572
2506,166365.5916301572
2507,166365.5916301572
2508,166365.5916301572
2509,166365.5916301572
2510,166365.5916301572
2511,166365.5916301572
2512,166365.5916301572
2513,166365.5916301572
2514,166365.5916301572
2515,166365.5916301572
2516,166365.5916301572
2517,166365.5916301572
2518,166365.5916301572
2519,166365.5916301572
2520,166365.5916301572
2521,166365.5916301572
2522,166365.5916301572
2523,166365.5916301572
2524,166365.5916301572
2525,166365.5916301572
2526,166365.5916301572
2527,166365.5916301572
2528,166365.5916301572
2529,166365.5916301572
2530,166365.5916301572
2531,166365.5916301572
2532,166365.5916301572
2533,166365.5916301572
2534,166365.5916301572
2535,166365.5916301572
2536,166365.5916301572
2537,166365.5916301572
2538,166365.5916301572
2539,166365.5916301572
2540,166365.5916301572
2541,166365.5916301572
2542,166365.5916301572
2543,166365.5916301572
2544,166365.5916301572
2545,166365.5916301572
2546,166365.5916301572
2547,166365.5916301572
2548,166365.5916301572
2549,166365.5916301572
2550,166365.5916301572
2551,166365.5916301572
2552,166365.5916301572
2553,166365.5916301572
2554,166365.5916301572
2555,166365.5916301572
2556,166365.5916301572
2557,166365.5916301572
2558,166365.5916301572
2559,166365.5916301572
2560,166365.5916301572
2561,166365.5916301572
2562,166365.5916301572
2563,166365.5916301572
2564,166365.5916301572
2565,166365.5916301572
2566,166365.5916301572
2567,166365.5916301572
2568,166365.5916301572
2569,166365.5916301572
2570,166365.5916301572
2571,166365.5916301572
2572,166365.5916301572
2573,166365.5916301572
2574,166365.5916301572
2575,166365.5916301572
2576,166365.5916301572
2577,166365.5916301572
2578,166365.5916301572
2579,166365.5916301572
2580,166365.5916301572
2581,166365.5916301572
2582,166365.5916301572
2583,166365.5916301572
2584,166365.5916301572
2585,166365.5916301572
2586,166365.5916301572
2587,166365.5916301572
2588,166365.5916301572
2589,166365.5916301572
2590,166365.5916301572
2591,166365.5916301572
2592,166365.5916301572
2593,166365.5916301572
2594,166365.5916301572
2595,166365.5916301572
2596,166365.5916301572
2597,166365.5916301572
2598,166365.5916301572
2599,166365.5916301572
2600,166365.5916301572
2601,166365.5916301572
2602,166365.5916301572
2603,166365.5916301572
2604,166365.5916301572
2605,166365.5916301572
2606,166365.5916301572
2607,166365.5916301572
2608,166365.5916301572
2609,166365.5916301572
2610,166365.5916301572
2611,166365.5916301572
2612,166365.5916301572
2613,166365.5916301572
2614,166365.5916301572
2615,166365.5916301572
2616,166365.5916301572
2617,166365.5916301572
2618,166365.5916301572
2619,166365.5916301572
2620,166365.5916301572
2621,166365.5916301572
2622,166365.5916301572
2623,166365.5916301572
2624,166365.5916301572
2625,166365.5916301572
2626,166365.5916301572
2627,166365.5916301572
2628,166365.5916301572
2629,166365.5916301572
2630,166365.5916301572
2631,166365.5916301572
2632,166365.5916301572
2633,166365.5916301572
2634,166365.5916301572
2635,166365.5916301572
2636,166365.5916301572
2637,166365.5916301572
2638,166365.5916301572
2639,166365.5916301572
2640,166365.5916301572
2641,166365.5916301572
2642,166365.5916301572
2643,166365.5916301572
2644,166365.5916301572
2645,166365.5916301572
2646,166365.5916301572
2647,166365.5916301572
2648,166365.5916301572
2649,166365.5916301572
2650,166365.5916301572
2651,166365.5916301572
2652,166365.5916301572
2653,166365.5916301572
2654,166365.5916301572
2655,166365.5916301572
2656,166365.5916301572
2657,166365.5916301572
2658,166365.5916301572
2659,166365.5916301572
2660,166365.5916301572
2661,166365.5916301572
2662,166365.5916301572
2663,166365.5916301572
2664,166365.5916301572
2665,166365.5916301572
2666,166365.5916301572
2667,166365.5916301572
2668,166365.5916301572
2669,166365.5916301572
2670,166365.5916301572
2671,166365.5916301572
2672,166365.5916301572
2673,166365.5916301572
2674,166365.5916301572
2675,166365.5916301572
2676,166365.5916301572
2677,166365.5916301572
2678,166365.5916301572
2679,166365.5916301572
2680,166365.5916301572
2681,166365.5916301572
2682,166365.5916301572
2683,166365.5916301572
2684,166365.5916301572
2685,166365.5916301572
2686,166365.5916301572
2687,166365.5916301572
2688,166365.5916301572
2689,166365.5916301572
2690,166365.5916301572
2691,166365.5916301572
2692,166365.5916301572
2693,166365.5916301572
2694,166365.5916301572
2695,166365.5916301572
2696,166365.5916301572
2697,166365.5916301572
2698,166365.5916301572
2699,166365.5916301572
2700,166365.5916301572
2701,166365.5916301572
2702,166365.5916301572
2703,166365.5916301572
2704,166365.5916301572
2705,166365.5916301572
2706,166365.5916301572
2707,166365.5916301572
2708,166365.5916301572
2709,166365.5916301572
2710,166365.5916301572
2711,166365.5916301572
2712,166365.5916301572
2713,166365.5916301572
2714,166365.5916301572
2715,166365.5916301572
2716,166365.5916301572
2717,166365.5916301572
2718,166365.5916301572
2719,166365.5916301572
2720,166365.5916301572
2721,166365.5916301572
2722,166365.5916301572
2723,166365.5916301572
2724,166365.5916301572
2725,166365.5916301572
2726,166365.5916301572
2727,166365.5916301572
2728,166365.5916301572
2729,166365.5916301572
2730,166365.5916301572
2731,166365.5916301572
